Kuupäev,Fond.PIK,Lühinimi,ISIN,Invest..arv,Muutus..
12.03.2025,Luminor 61-65 pensionifond,NPK00,EE3600098455,2564,-36.17
13.03.2025,Luminor 61-65 pensionifond,NPK00,EE3600098455,2564,-36.17
14.03.2025,Luminor 61-65 pensionifond,NPK00,EE3600098455,2563,-36.2
17.03.2025,Luminor 61-65 pensionifond,NPK00,EE3600098455,2564,-36.17
18.03.2025,Luminor 61-65 pensionifond,NPK00,EE3600098455,2564,-36.17
19.03.2025,Luminor 61-65 pensionifond,NPK00,EE3600098455,2564,-36.17
20.03.2025,Luminor 61-65 pensionifond,NPK00,EE3600098455,2563,-36.2
21.03.2025,Luminor 61-65 pensionifond,NPK00,EE3600098455,2563,-36.2
24.03.2025,Luminor 61-65 pensionifond,NPK00,EE3600098455,2563,-36.2
25.03.2025,Luminor 61-65 pensionifond,NPK00,EE3600098455,2564,-36.17
26.03.2025,Luminor 61-65 pensionifond,NPK00,EE3600098455,2564,-36.17
27.03.2025,Luminor 61-65 pensionifond,NPK00,EE3600098455,2565,-36.15
28.03.2025,Luminor 61-65 pensionifond,NPK00,EE3600098455,2569,-36.05
31.03.2025,Luminor 61-65 pensionifond,NPK00,EE3600098455,2560,-36.27
01.04.2025,Luminor 61-65 pensionifond,NPK00,EE3600098455,2560,-36.27
02.04.2025,Luminor 61-65 pensionifond,NPK00,EE3600098455,2560,-36.27
03.04.2025,Luminor 61-65 pensionifond,NPK00,EE3600098455,2560,-36.27
04.04.2025,Luminor 61-65 pensionifond,NPK00,EE3600098455,2560,-36.27
07.04.2025,Luminor 61-65 pensionifond,NPK00,EE3600098455,2560,-36.27
08.04.2025,Luminor 61-65 pensionifond,NPK00,EE3600098455,2560,-36.27
09.04.2025,Luminor 61-65 pensionifond,NPK00,EE3600098455,2561,-36.25
10.04.2025,Luminor 61-65 pensionifond,NPK00,EE3600098455,2561,-36.25
11.04.2025,Luminor 61-65 pensionifond,NPK00,EE3600098455,2560,-36.27
14.04.2025,Luminor 61-65 pensionifond,NPK00,EE3600098455,2560,-36.27
15.04.2025,Luminor 61-65 pensionifond,NPK00,EE3600098455,2561,-36.25
16.04.2025,Luminor 61-65 pensionifond,NPK00,EE3600098455,2561,-36.25
17.04.2025,Luminor 61-65 pensionifond,NPK00,EE3600098455,2561,-36.25
21.04.2025,Luminor 61-65 pensionifond,NPK00,EE3600098455,2560,-36.27
22.04.2025,Luminor 61-65 pensionifond,NPK00,EE3600098455,2560,-36.27
23.04.2025,Luminor 61-65 pensionifond,NPK00,EE3600098455,2559,-36.3
24.04.2025,Luminor 61-65 pensionifond,NPK00,EE3600098455,2559,-36.3
25.04.2025,Luminor 61-65 pensionifond,NPK00,EE3600098455,2559,-36.3
28.04.2025,Luminor 61-65 pensionifond,NPK00,EE3600098455,2559,-36.3
29.04.2025,Luminor 61-65 pensionifond,NPK00,EE3600098455,2559,-36.3
30.04.2025,Luminor 61-65 pensionifond,NPK00,EE3600098455,2559,-36.3
02.05.2025,Luminor 61-65 pensionifond,NPK00,EE3600098455,2534,-36.92
05.05.2025,Luminor 61-65 pensionifond,NPK00,EE3600098455,2534,-36.92
06.05.2025,Luminor 61-65 pensionifond,NPK00,EE3600098455,2534,-36.92
07.05.2025,Luminor 61-65 pensionifond,NPK00,EE3600098455,2534,-36.92
08.05.2025,Luminor 61-65 pensionifond,NPK00,EE3600098455,2534,-36.92
14.06.2021,Luminor Indeks Pensionifond,NIK100,EE3600001806,7,0
15.06.2021,Luminor Indeks Pensionifond,NIK100,EE3600001806,8,14.29
16.06.2021,Luminor Indeks Pensionifond,NIK100,EE3600001806,8,14.29
17.06.2021,Luminor Indeks Pensionifond,NIK100,EE3600001806,10,42.86
18.06.2021,Luminor Indeks Pensionifond,NIK100,EE3600001806,12,71.43
21.06.2021,Luminor Indeks Pensionifond,NIK100,EE3600001806,13,85.71
22.06.2021,Luminor Indeks Pensionifond,NIK100,EE3600001806,14,100
25.06.2021,Luminor Indeks Pensionifond,NIK100,EE3600001806,16,128.57
28.06.2021,Luminor Indeks Pensionifond,NIK100,EE3600001806,19,171.43
30.06.2021,Luminor Indeks Pensionifond,NIK100,EE3600001806,28,300
01.07.2021,Luminor Indeks Pensionifond,NIK100,EE3600001806,34,385.71
02.07.2021,Luminor Indeks Pensionifond,NIK100,EE3600001806,44,528.57
05.07.2021,Luminor Indeks Pensionifond,NIK100,EE3600001806,50,614.29
06.07.2021,Luminor Indeks Pensionifond,NIK100,EE3600001806,61,771.43
07.07.2021,Luminor Indeks Pensionifond,NIK100,EE3600001806,75,971.43
08.07.2021,Luminor Indeks Pensionifond,NIK100,EE3600001806,83,1085.71
09.07.2021,Luminor Indeks Pensionifond,NIK100,EE3600001806,86,1128.57
12.07.2021,Luminor Indeks Pensionifond,NIK100,EE3600001806,98,1300
13.07.2021,Luminor Indeks Pensionifond,NIK100,EE3600001806,106,1414.29
14.07.2021,Luminor Indeks Pensionifond,NIK100,EE3600001806,110,1471.43
15.07.2021,Luminor Indeks Pensionifond,NIK100,EE3600001806,110,1471.43
16.07.2021,Luminor Indeks Pensionifond,NIK100,EE3600001806,115,1542.86
19.07.2021,Luminor Indeks Pensionifond,NIK100,EE3600001806,129,1742.86
20.07.2021,Luminor Indeks Pensionifond,NIK100,EE3600001806,140,1900
21.07.2021,Luminor Indeks Pensionifond,NIK100,EE3600001806,141,1914.29
22.07.2021,Luminor Indeks Pensionifond,NIK100,EE3600001806,153,2085.71
23.07.2021,Luminor Indeks Pensionifond,NIK100,EE3600001806,165,2257.14
26.07.2021,Luminor Indeks Pensionifond,NIK100,EE3600001806,179,2457.14
27.07.2021,Luminor Indeks Pensionifond,NIK100,EE3600001806,191,2628.57
28.07.2021,Luminor Indeks Pensionifond,NIK100,EE3600001806,200,2757.14
29.07.2021,Luminor Indeks Pensionifond,NIK100,EE3600001806,211,2914.29
30.07.2021,Luminor Indeks Pensionifond,NIK100,EE3600001806,223,3085.71
02.08.2021,Luminor Indeks Pensionifond,NIK100,EE3600001806,251,3485.71
03.08.2021,Luminor Indeks Pensionifond,NIK100,EE3600001806,251,3485.71
04.08.2021,Luminor Indeks Pensionifond,NIK100,EE3600001806,250,3471.43
05.08.2021,Luminor Indeks Pensionifond,NIK100,EE3600001806,250,3471.43
06.08.2021,Luminor Indeks Pensionifond,NIK100,EE3600001806,254,3528.57
09.08.2021,Luminor Indeks Pensionifond,NIK100,EE3600001806,254,3528.57
10.08.2021,Luminor Indeks Pensionifond,NIK100,EE3600001806,257,3571.43
11.08.2021,Luminor Indeks Pensionifond,NIK100,EE3600001806,260,3614.29
12.08.2021,Luminor Indeks Pensionifond,NIK100,EE3600001806,264,3671.43
13.08.2021,Luminor Indeks Pensionifond,NIK100,EE3600001806,265,3685.71
16.08.2021,Luminor Indeks Pensionifond,NIK100,EE3600001806,267,3714.29
17.08.2021,Luminor Indeks Pensionifond,NIK100,EE3600001806,268,3728.57
18.08.2021,Luminor Indeks Pensionifond,NIK100,EE3600001806,267,3714.29
19.08.2021,Luminor Indeks Pensionifond,NIK100,EE3600001806,270,3757.14
23.08.2021,Luminor Indeks Pensionifond,NIK100,EE3600001806,277,3857.14
24.08.2021,Luminor Indeks Pensionifond,NIK100,EE3600001806,280,3900
25.08.2021,Luminor Indeks Pensionifond,NIK100,EE3600001806,286,3985.71
26.08.2021,Luminor Indeks Pensionifond,NIK100,EE3600001806,288,4014.29
27.08.2021,Luminor Indeks Pensionifond,NIK100,EE3600001806,288,4014.29
30.08.2021,Luminor Indeks Pensionifond,NIK100,EE3600001806,287,4000
31.08.2021,Luminor Indeks Pensionifond,NIK100,EE3600001806,289,4028.57
01.09.2021,Luminor Indeks Pensionifond,NIK100,EE3600001806,284,3957.14
02.09.2021,Luminor Indeks Pensionifond,NIK100,EE3600001806,284,3957.14
03.09.2021,Luminor Indeks Pensionifond,NIK100,EE3600001806,284,3957.14
06.09.2021,Luminor Indeks Pensionifond,NIK100,EE3600001806,286,3985.71
07.09.2021,Luminor Indeks Pensionifond,NIK100,EE3600001806,288,4014.29
08.09.2021,Luminor Indeks Pensionifond,NIK100,EE3600001806,288,4014.29
09.09.2021,Luminor Indeks Pensionifond,NIK100,EE3600001806,293,4085.71
10.09.2021,Luminor Indeks Pensionifond,NIK100,EE3600001806,294,4100
13.09.2021,Luminor Indeks Pensionifond,NIK100,EE3600001806,302,4214.29
14.09.2021,Luminor Indeks Pensionifond,NIK100,EE3600001806,305,4257.14
15.09.2021,Luminor Indeks Pensionifond,NIK100,EE3600001806,305,4257.14
16.09.2021,Luminor Indeks Pensionifond,NIK100,EE3600001806,305,4257.14
17.09.2021,Luminor Indeks Pensionifond,NIK100,EE3600001806,308,4300
20.09.2021,Luminor Indeks Pensionifond,NIK100,EE3600001806,309,4314.29
21.09.2021,Luminor Indeks Pensionifond,NIK100,EE3600001806,308,4300
22.09.2021,Luminor Indeks Pensionifond,NIK100,EE3600001806,310,4328.57
23.09.2021,Luminor Indeks Pensionifond,NIK100,EE3600001806,314,4385.71
24.09.2021,Luminor Indeks Pensionifond,NIK100,EE3600001806,312,4357.14
27.09.2021,Luminor Indeks Pensionifond,NIK100,EE3600001806,310,4328.57
28.09.2021,Luminor Indeks Pensionifond,NIK100,EE3600001806,309,4314.29
29.09.2021,Luminor Indeks Pensionifond,NIK100,EE3600001806,308,4300
30.09.2021,Luminor Indeks Pensionifond,NIK100,EE3600001806,311,4342.86
01.10.2021,Luminor Indeks Pensionifond,NIK100,EE3600001806,311,4342.86
04.10.2021,Luminor Indeks Pensionifond,NIK100,EE3600001806,310,4328.57
05.10.2021,Luminor Indeks Pensionifond,NIK100,EE3600001806,309,4314.29
06.10.2021,Luminor Indeks Pensionifond,NIK100,EE3600001806,309,4314.29
07.10.2021,Luminor Indeks Pensionifond,NIK100,EE3600001806,308,4300
08.10.2021,Luminor Indeks Pensionifond,NIK100,EE3600001806,307,4285.71
11.10.2021,Luminor Indeks Pensionifond,NIK100,EE3600001806,304,4242.86
12.10.2021,Luminor Indeks Pensionifond,NIK100,EE3600001806,304,4242.86
13.10.2021,Luminor Indeks Pensionifond,NIK100,EE3600001806,304,4242.86
14.10.2021,Luminor Indeks Pensionifond,NIK100,EE3600001806,304,4242.86
15.10.2021,Luminor Indeks Pensionifond,NIK100,EE3600001806,303,4228.57
18.10.2021,Luminor Indeks Pensionifond,NIK100,EE3600001806,299,4171.43
19.10.2021,Luminor Indeks Pensionifond,NIK100,EE3600001806,299,4171.43
20.10.2021,Luminor Indeks Pensionifond,NIK100,EE3600001806,299,4171.43
21.10.2021,Luminor Indeks Pensionifond,NIK100,EE3600001806,299,4171.43
22.10.2021,Luminor Indeks Pensionifond,NIK100,EE3600001806,300,4185.71
25.10.2021,Luminor Indeks Pensionifond,NIK100,EE3600001806,302,4214.29
26.10.2021,Luminor Indeks Pensionifond,NIK100,EE3600001806,302,4214.29
27.10.2021,Luminor Indeks Pensionifond,NIK100,EE3600001806,302,4214.29
28.10.2021,Luminor Indeks Pensionifond,NIK100,EE3600001806,302,4214.29
29.10.2021,Luminor Indeks Pensionifond,NIK100,EE3600001806,301,4200
01.11.2021,Luminor Indeks Pensionifond,NIK100,EE3600001806,300,4185.71
02.11.2021,Luminor Indeks Pensionifond,NIK100,EE3600001806,299,4171.43
03.11.2021,Luminor Indeks Pensionifond,NIK100,EE3600001806,299,4171.43
04.11.2021,Luminor Indeks Pensionifond,NIK100,EE3600001806,299,4171.43
05.11.2021,Luminor Indeks Pensionifond,NIK100,EE3600001806,299,4171.43
08.11.2021,Luminor Indeks Pensionifond,NIK100,EE3600001806,297,4142.86
09.11.2021,Luminor Indeks Pensionifond,NIK100,EE3600001806,297,4142.86
10.11.2021,Luminor Indeks Pensionifond,NIK100,EE3600001806,299,4171.43
11.11.2021,Luminor Indeks Pensionifond,NIK100,EE3600001806,305,4257.14
12.11.2021,Luminor Indeks Pensionifond,NIK100,EE3600001806,306,4271.43
15.11.2021,Luminor Indeks Pensionifond,NIK100,EE3600001806,308,4300
16.11.2021,Luminor Indeks Pensionifond,NIK100,EE3600001806,310,4328.57
17.11.2021,Luminor Indeks Pensionifond,NIK100,EE3600001806,311,4342.86
18.11.2021,Luminor Indeks Pensionifond,NIK100,EE3600001806,313,4371.43
19.11.2021,Luminor Indeks Pensionifond,NIK100,EE3600001806,313,4371.43
22.11.2021,Luminor Indeks Pensionifond,NIK100,EE3600001806,315,4400
23.11.2021,Luminor Indeks Pensionifond,NIK100,EE3600001806,317,4428.57
24.11.2021,Luminor Indeks Pensionifond,NIK100,EE3600001806,317,4428.57
25.11.2021,Luminor Indeks Pensionifond,NIK100,EE3600001806,319,4457.14
26.11.2021,Luminor Indeks Pensionifond,NIK100,EE3600001806,319,4457.14
29.11.2021,Luminor Indeks Pensionifond,NIK100,EE3600001806,325,4542.86
30.11.2021,Luminor Indeks Pensionifond,NIK100,EE3600001806,334,4671.43
01.12.2021,Luminor Indeks Pensionifond,NIK100,EE3600001806,332,4642.86
02.12.2021,Luminor Indeks Pensionifond,NIK100,EE3600001806,331,4628.57
03.12.2021,Luminor Indeks Pensionifond,NIK100,EE3600001806,333,4657.14
06.12.2021,Luminor Indeks Pensionifond,NIK100,EE3600001806,335,4685.71
07.12.2021,Luminor Indeks Pensionifond,NIK100,EE3600001806,334,4671.43
08.12.2021,Luminor Indeks Pensionifond,NIK100,EE3600001806,334,4671.43
09.12.2021,Luminor Indeks Pensionifond,NIK100,EE3600001806,334,4671.43
10.12.2021,Luminor Indeks Pensionifond,NIK100,EE3600001806,336,4700
13.12.2021,Luminor Indeks Pensionifond,NIK100,EE3600001806,336,4700
14.12.2021,Luminor Indeks Pensionifond,NIK100,EE3600001806,335,4685.71
15.12.2021,Luminor Indeks Pensionifond,NIK100,EE3600001806,335,4685.71
16.12.2021,Luminor Indeks Pensionifond,NIK100,EE3600001806,324,4528.57
17.12.2021,Luminor Indeks Pensionifond,NIK100,EE3600001806,325,4542.86
20.12.2021,Luminor Indeks Pensionifond,NIK100,EE3600001806,327,4571.43
21.12.2021,Luminor Indeks Pensionifond,NIK100,EE3600001806,326,4557.14
22.12.2021,Luminor Indeks Pensionifond,NIK100,EE3600001806,326,4557.14
23.12.2021,Luminor Indeks Pensionifond,NIK100,EE3600001806,325,4542.86
27.12.2021,Luminor Indeks Pensionifond,NIK100,EE3600001806,325,4542.86
28.12.2021,Luminor Indeks Pensionifond,NIK100,EE3600001806,328,4585.71
29.12.2021,Luminor Indeks Pensionifond,NIK100,EE3600001806,329,4600
30.12.2021,Luminor Indeks Pensionifond,NIK100,EE3600001806,329,4600
31.12.2021,Luminor Indeks Pensionifond,NIK100,EE3600001806,329,4600
03.01.2022,Luminor Indeks Pensionifond,NIK100,EE3600001806,332,4642.86
04.01.2022,Luminor Indeks Pensionifond,NIK100,EE3600001806,334,4671.43
05.01.2022,Luminor Indeks Pensionifond,NIK100,EE3600001806,329,4600
06.01.2022,Luminor Indeks Pensionifond,NIK100,EE3600001806,331,4628.57
07.01.2022,Luminor Indeks Pensionifond,NIK100,EE3600001806,331,4628.57
10.01.2022,Luminor Indeks Pensionifond,NIK100,EE3600001806,331,4628.57
11.01.2022,Luminor Indeks Pensionifond,NIK100,EE3600001806,330,4614.29
12.01.2022,Luminor Indeks Pensionifond,NIK100,EE3600001806,330,4614.29
13.01.2022,Luminor Indeks Pensionifond,NIK100,EE3600001806,330,4614.29
14.01.2022,Luminor Indeks Pensionifond,NIK100,EE3600001806,331,4628.57
17.01.2022,Luminor Indeks Pensionifond,NIK100,EE3600001806,330,4614.29
18.01.2022,Luminor Indeks Pensionifond,NIK100,EE3600001806,330,4614.29
19.01.2022,Luminor Indeks Pensionifond,NIK100,EE3600001806,331,4628.57
20.01.2022,Luminor Indeks Pensionifond,NIK100,EE3600001806,330,4614.29
21.01.2022,Luminor Indeks Pensionifond,NIK100,EE3600001806,330,4614.29
24.01.2022,Luminor Indeks Pensionifond,NIK100,EE3600001806,333,4657.14
25.01.2022,Luminor Indeks Pensionifond,NIK100,EE3600001806,333,4657.14
26.01.2022,Luminor Indeks Pensionifond,NIK100,EE3600001806,334,4671.43
27.01.2022,Luminor Indeks Pensionifond,NIK100,EE3600001806,334,4671.43
28.01.2022,Luminor Indeks Pensionifond,NIK100,EE3600001806,333,4657.14
31.01.2022,Luminor Indeks Pensionifond,NIK100,EE3600001806,334,4671.43
01.02.2022,Luminor Indeks Pensionifond,NIK100,EE3600001806,336,4700
02.02.2022,Luminor Indeks Pensionifond,NIK100,EE3600001806,335,4685.71
03.02.2022,Luminor Indeks Pensionifond,NIK100,EE3600001806,335,4685.71
04.02.2022,Luminor Indeks Pensionifond,NIK100,EE3600001806,337,4714.29
07.02.2022,Luminor Indeks Pensionifond,NIK100,EE3600001806,338,4728.57
08.02.2022,Luminor Indeks Pensionifond,NIK100,EE3600001806,339,4742.86
09.02.2022,Luminor Indeks Pensionifond,NIK100,EE3600001806,338,4728.57
10.02.2022,Luminor Indeks Pensionifond,NIK100,EE3600001806,338,4728.57
11.02.2022,Luminor Indeks Pensionifond,NIK100,EE3600001806,338,4728.57
14.02.2022,Luminor Indeks Pensionifond,NIK100,EE3600001806,337,4714.29
15.02.2022,Luminor Indeks Pensionifond,NIK100,EE3600001806,336,4700
16.02.2022,Luminor Indeks Pensionifond,NIK100,EE3600001806,336,4700
17.02.2022,Luminor Indeks Pensionifond,NIK100,EE3600001806,336,4700
18.02.2022,Luminor Indeks Pensionifond,NIK100,EE3600001806,336,4700
21.02.2022,Luminor Indeks Pensionifond,NIK100,EE3600001806,337,4714.29
22.02.2022,Luminor Indeks Pensionifond,NIK100,EE3600001806,339,4742.86
23.02.2022,Luminor Indeks Pensionifond,NIK100,EE3600001806,339,4742.86
25.02.2022,Luminor Indeks Pensionifond,NIK100,EE3600001806,339,4742.86
28.02.2022,Luminor Indeks Pensionifond,NIK100,EE3600001806,339,4742.86
01.03.2022,Luminor Indeks Pensionifond,NIK100,EE3600001806,339,4742.86
02.03.2022,Luminor Indeks Pensionifond,NIK100,EE3600001806,338,4728.57
03.03.2022,Luminor Indeks Pensionifond,NIK100,EE3600001806,338,4728.57
04.03.2022,Luminor Indeks Pensionifond,NIK100,EE3600001806,338,4728.57
07.03.2022,Luminor Indeks Pensionifond,NIK100,EE3600001806,338,4728.57
08.03.2022,Luminor Indeks Pensionifond,NIK100,EE3600001806,337,4714.29
09.03.2022,Luminor Indeks Pensionifond,NIK100,EE3600001806,337,4714.29
10.03.2022,Luminor Indeks Pensionifond,NIK100,EE3600001806,336,4700
11.03.2022,Luminor Indeks Pensionifond,NIK100,EE3600001806,333,4657.14
14.03.2022,Luminor Indeks Pensionifond,NIK100,EE3600001806,333,4657.14
15.03.2022,Luminor Indeks Pensionifond,NIK100,EE3600001806,334,4671.43
16.03.2022,Luminor Indeks Pensionifond,NIK100,EE3600001806,334,4671.43
17.03.2022,Luminor Indeks Pensionifond,NIK100,EE3600001806,332,4642.86
18.03.2022,Luminor Indeks Pensionifond,NIK100,EE3600001806,333,4657.14
21.03.2022,Luminor Indeks Pensionifond,NIK100,EE3600001806,335,4685.71
22.03.2022,Luminor Indeks Pensionifond,NIK100,EE3600001806,337,4714.29
23.03.2022,Luminor Indeks Pensionifond,NIK100,EE3600001806,335,4685.71
24.03.2022,Luminor Indeks Pensionifond,NIK100,EE3600001806,334,4671.43
25.03.2022,Luminor Indeks Pensionifond,NIK100,EE3600001806,334,4671.43
28.03.2022,Luminor Indeks Pensionifond,NIK100,EE3600001806,342,4785.71
29.03.2022,Luminor Indeks Pensionifond,NIK100,EE3600001806,343,4800
30.03.2022,Luminor Indeks Pensionifond,NIK100,EE3600001806,340,4757.14
31.03.2022,Luminor Indeks Pensionifond,NIK100,EE3600001806,341,4771.43
01.04.2022,Luminor Indeks Pensionifond,NIK100,EE3600001806,341,4771.43
04.04.2022,Luminor Indeks Pensionifond,NIK100,EE3600001806,341,4771.43
05.04.2022,Luminor Indeks Pensionifond,NIK100,EE3600001806,341,4771.43
06.04.2022,Luminor Indeks Pensionifond,NIK100,EE3600001806,341,4771.43
07.04.2022,Luminor Indeks Pensionifond,NIK100,EE3600001806,341,4771.43
08.04.2022,Luminor Indeks Pensionifond,NIK100,EE3600001806,342,4785.71
11.04.2022,Luminor Indeks Pensionifond,NIK100,EE3600001806,341,4771.43
12.04.2022,Luminor Indeks Pensionifond,NIK100,EE3600001806,341,4771.43
13.04.2022,Luminor Indeks Pensionifond,NIK100,EE3600001806,342,4785.71
14.04.2022,Luminor Indeks Pensionifond,NIK100,EE3600001806,342,4785.71
18.04.2022,Luminor Indeks Pensionifond,NIK100,EE3600001806,342,4785.71
19.04.2022,Luminor Indeks Pensionifond,NIK100,EE3600001806,342,4785.71
20.04.2022,Luminor Indeks Pensionifond,NIK100,EE3600001806,340,4757.14
21.04.2022,Luminor Indeks Pensionifond,NIK100,EE3600001806,341,4771.43
22.04.2022,Luminor Indeks Pensionifond,NIK100,EE3600001806,341,4771.43
25.04.2022,Luminor Indeks Pensionifond,NIK100,EE3600001806,343,4800
26.04.2022,Luminor Indeks Pensionifond,NIK100,EE3600001806,343,4800
27.04.2022,Luminor Indeks Pensionifond,NIK100,EE3600001806,343,4800
28.04.2022,Luminor Indeks Pensionifond,NIK100,EE3600001806,343,4800
29.04.2022,Luminor Indeks Pensionifond,NIK100,EE3600001806,342,4785.71
02.05.2022,Luminor Indeks Pensionifond,NIK100,EE3600001806,340,4757.14
03.05.2022,Luminor Indeks Pensionifond,NIK100,EE3600001806,339,4742.86
04.05.2022,Luminor Indeks Pensionifond,NIK100,EE3600001806,342,4785.71
05.05.2022,Luminor Indeks Pensionifond,NIK100,EE3600001806,342,4785.71
06.05.2022,Luminor Indeks Pensionifond,NIK100,EE3600001806,342,4785.71
09.05.2022,Luminor Indeks Pensionifond,NIK100,EE3600001806,342,4785.71
10.05.2022,Luminor Indeks Pensionifond,NIK100,EE3600001806,342,4785.71
11.05.2022,Luminor Indeks Pensionifond,NIK100,EE3600001806,341,4771.43
12.05.2022,Luminor Indeks Pensionifond,NIK100,EE3600001806,342,4785.71
13.05.2022,Luminor Indeks Pensionifond,NIK100,EE3600001806,342,4785.71
16.05.2022,Luminor Indeks Pensionifond,NIK100,EE3600001806,342,4785.71
17.05.2022,Luminor Indeks Pensionifond,NIK100,EE3600001806,343,4800
18.05.2022,Luminor Indeks Pensionifond,NIK100,EE3600001806,344,4814.29
19.05.2022,Luminor Indeks Pensionifond,NIK100,EE3600001806,344,4814.29
20.05.2022,Luminor Indeks Pensionifond,NIK100,EE3600001806,344,4814.29
23.05.2022,Luminor Indeks Pensionifond,NIK100,EE3600001806,344,4814.29
24.05.2022,Luminor Indeks Pensionifond,NIK100,EE3600001806,345,4828.57
25.05.2022,Luminor Indeks Pensionifond,NIK100,EE3600001806,346,4842.86
26.05.2022,Luminor Indeks Pensionifond,NIK100,EE3600001806,344,4814.29
27.05.2022,Luminor Indeks Pensionifond,NIK100,EE3600001806,349,4885.71
30.05.2022,Luminor Indeks Pensionifond,NIK100,EE3600001806,346,4842.86
31.05.2022,Luminor Indeks Pensionifond,NIK100,EE3600001806,348,4871.43
01.06.2022,Luminor Indeks Pensionifond,NIK100,EE3600001806,348,4871.43
02.06.2022,Luminor Indeks Pensionifond,NIK100,EE3600001806,348,4871.43
03.06.2022,Luminor Indeks Pensionifond,NIK100,EE3600001806,348,4871.43
06.06.2022,Luminor Indeks Pensionifond,NIK100,EE3600001806,348,4871.43
07.06.2022,Luminor Indeks Pensionifond,NIK100,EE3600001806,348,4871.43
08.06.2022,Luminor Indeks Pensionifond,NIK100,EE3600001806,346,4842.86
09.06.2022,Luminor Indeks Pensionifond,NIK100,EE3600001806,346,4842.86
10.06.2022,Luminor Indeks Pensionifond,NIK100,EE3600001806,345,4828.57
13.06.2022,Luminor Indeks Pensionifond,NIK100,EE3600001806,345,4828.57
14.06.2022,Luminor Indeks Pensionifond,NIK100,EE3600001806,344,4814.29
15.06.2022,Luminor Indeks Pensionifond,NIK100,EE3600001806,343,4800
16.06.2022,Luminor Indeks Pensionifond,NIK100,EE3600001806,343,4800
17.06.2022,Luminor Indeks Pensionifond,NIK100,EE3600001806,342,4785.71
20.06.2022,Luminor Indeks Pensionifond,NIK100,EE3600001806,343,4800
21.06.2022,Luminor Indeks Pensionifond,NIK100,EE3600001806,342,4785.71
22.06.2022,Luminor Indeks Pensionifond,NIK100,EE3600001806,341,4771.43
27.06.2022,Luminor Indeks Pensionifond,NIK100,EE3600001806,337,4714.29
28.06.2022,Luminor Indeks Pensionifond,NIK100,EE3600001806,336,4700
29.06.2022,Luminor Indeks Pensionifond,NIK100,EE3600001806,336,4700
30.06.2022,Luminor Indeks Pensionifond,NIK100,EE3600001806,334,4671.43
01.07.2022,Luminor Indeks Pensionifond,NIK100,EE3600001806,334,4671.43
04.07.2022,Luminor Indeks Pensionifond,NIK100,EE3600001806,333,4657.14
05.07.2022,Luminor Indeks Pensionifond,NIK100,EE3600001806,332,4642.86
06.07.2022,Luminor Indeks Pensionifond,NIK100,EE3600001806,330,4614.29
07.07.2022,Luminor Indeks Pensionifond,NIK100,EE3600001806,330,4614.29
08.07.2022,Luminor Indeks Pensionifond,NIK100,EE3600001806,330,4614.29
11.07.2022,Luminor Indeks Pensionifond,NIK100,EE3600001806,329,4600
12.07.2022,Luminor Indeks Pensionifond,NIK100,EE3600001806,329,4600
13.07.2022,Luminor Indeks Pensionifond,NIK100,EE3600001806,330,4614.29
14.07.2022,Luminor Indeks Pensionifond,NIK100,EE3600001806,330,4614.29
15.07.2022,Luminor Indeks Pensionifond,NIK100,EE3600001806,330,4614.29
