Kuupäev,Fond,Lühinimi,ISIN,Maht,Muutus..
13.10.2023,Tuleva Maailma Võlakirjade Pensionifond,TUK00,EE3600109443,8820208,420.46
16.10.2023,Tuleva Maailma Võlakirjade Pensionifond,TUK00,EE3600109443,8817525,420.3
17.10.2023,Tuleva Maailma Võlakirjade Pensionifond,TUK00,EE3600109443,8782343,418.23
18.10.2023,Tuleva Maailma Võlakirjade Pensionifond,TUK00,EE3600109443,8754400,416.58
19.10.2023,Tuleva Maailma Võlakirjade Pensionifond,TUK00,EE3600109443,8739892,415.72
20.10.2023,Tuleva Maailma Võlakirjade Pensionifond,TUK00,EE3600109443,8739253,415.68
23.10.2023,Tuleva Maailma Võlakirjade Pensionifond,TUK00,EE3600109443,8745425,416.05
24.10.2023,Tuleva Maailma Võlakirjade Pensionifond,TUK00,EE3600109443,8769761,417.48
25.10.2023,Tuleva Maailma Võlakirjade Pensionifond,TUK00,EE3600109443,8774721,417.78
26.10.2023,Tuleva Maailma Võlakirjade Pensionifond,TUK00,EE3600109443,8762576,417.06
27.10.2023,Tuleva Maailma Võlakirjade Pensionifond,TUK00,EE3600109443,8785912,418.44
30.10.2023,Tuleva Maailma Võlakirjade Pensionifond,TUK00,EE3600109443,8791581,418.77
31.10.2023,Tuleva Maailma Võlakirjade Pensionifond,TUK00,EE3600109443,8803981,419.5
01.11.2023,Tuleva Maailma Võlakirjade Pensionifond,TUK00,EE3600109443,8802229,419.4
02.11.2023,Tuleva Maailma Võlakirjade Pensionifond,TUK00,EE3600109443,8837489,421.48
03.11.2023,Tuleva Maailma Võlakirjade Pensionifond,TUK00,EE3600109443,8857483,422.66
06.11.2023,Tuleva Maailma Võlakirjade Pensionifond,TUK00,EE3600109443,8853768,422.44
07.11.2023,Tuleva Maailma Võlakirjade Pensionifond,TUK00,EE3600109443,8850208,422.23
08.11.2023,Tuleva Maailma Võlakirjade Pensionifond,TUK00,EE3600109443,8886428,424.37
09.11.2023,Tuleva Maailma Võlakirjade Pensionifond,TUK00,EE3600109443,8890143,424.59
10.11.2023,Tuleva Maailma Võlakirjade Pensionifond,TUK00,EE3600109443,8868071,423.29
13.11.2023,Tuleva Maailma Võlakirjade Pensionifond,TUK00,EE3600109443,8888713,424.5
14.11.2023,Tuleva Maailma Võlakirjade Pensionifond,TUK00,EE3600109443,8942121,427.65
15.11.2023,Tuleva Maailma Võlakirjade Pensionifond,TUK00,EE3600109443,8926768,426.75
16.11.2023,Tuleva Maailma Võlakirjade Pensionifond,TUK00,EE3600109443,8931491,427.03
17.11.2023,Tuleva Maailma Võlakirjade Pensionifond,TUK00,EE3600109443,8950808,428.17
20.11.2023,Tuleva Maailma Võlakirjade Pensionifond,TUK00,EE3600109443,8943774,427.75
21.11.2023,Tuleva Maailma Võlakirjade Pensionifond,TUK00,EE3600109443,8955639,428.45
22.11.2023,Tuleva Maailma Võlakirjade Pensionifond,TUK00,EE3600109443,8973031,429.48
23.11.2023,Tuleva Maailma Võlakirjade Pensionifond,TUK00,EE3600109443,8964890,429
24.11.2023,Tuleva Maailma Võlakirjade Pensionifond,TUK00,EE3600109443,8931174,427.01
27.11.2023,Tuleva Maailma Võlakirjade Pensionifond,TUK00,EE3600109443,8945034,427.83
28.11.2023,Tuleva Maailma Võlakirjade Pensionifond,TUK00,EE3600109443,8972210,429.43
29.11.2023,Tuleva Maailma Võlakirjade Pensionifond,TUK00,EE3600109443,9017089,432.08
30.11.2023,Tuleva Maailma Võlakirjade Pensionifond,TUK00,EE3600109443,9028270,432.74
01.12.2023,Tuleva Maailma Võlakirjade Pensionifond,TUK00,EE3600109443,9046285,433.8
04.12.2023,Tuleva Maailma Võlakirjade Pensionifond,TUK00,EE3600109443,9102034,437.09
05.12.2023,Tuleva Maailma Võlakirjade Pensionifond,TUK00,EE3600109443,9122887,438.32
06.12.2023,Tuleva Maailma Võlakirjade Pensionifond,TUK00,EE3600109443,9174147,441.35
07.12.2023,Tuleva Maailma Võlakirjade Pensionifond,TUK00,EE3600109443,9197597,442.73
08.12.2023,Tuleva Maailma Võlakirjade Pensionifond,TUK00,EE3600109443,9180359,441.71
11.12.2023,Tuleva Maailma Võlakirjade Pensionifond,TUK00,EE3600109443,9152095,440.04
12.12.2023,Tuleva Maailma Võlakirjade Pensionifond,TUK00,EE3600109443,9162605,440.67
13.12.2023,Tuleva Maailma Võlakirjade Pensionifond,TUK00,EE3600109443,9229697,444.62
14.12.2023,Tuleva Maailma Võlakirjade Pensionifond,TUK00,EE3600109443,9296217,448.55
15.12.2023,Tuleva Maailma Võlakirjade Pensionifond,TUK00,EE3600109443,9248894,445.76
18.12.2023,Tuleva Maailma Võlakirjade Pensionifond,TUK00,EE3600109443,9265753,446.75
19.12.2023,Tuleva Maailma Võlakirjade Pensionifond,TUK00,EE3600109443,9270554,447.03
20.12.2023,Tuleva Maailma Võlakirjade Pensionifond,TUK00,EE3600109443,9301009,448.83
21.12.2023,Tuleva Maailma Võlakirjade Pensionifond,TUK00,EE3600109443,9320396,449.98
22.12.2023,Tuleva Maailma Võlakirjade Pensionifond,TUK00,EE3600109443,9315433,449.68
27.12.2023,Tuleva Maailma Võlakirjade Pensionifond,TUK00,EE3600109443,9315214,449.67
28.12.2023,Tuleva Maailma Võlakirjade Pensionifond,TUK00,EE3600109443,9335066,450.84
29.12.2023,Tuleva Maailma Võlakirjade Pensionifond,TUK00,EE3600109443,9304710,449.05
02.01.2024,Tuleva Maailma Võlakirjade Pensionifond,TUK00,EE3600109443,9392868,454.25
03.01.2024,Tuleva Maailma Võlakirjade Pensionifond,TUK00,EE3600109443,9356950,452.13
04.01.2024,Tuleva Maailma Võlakirjade Pensionifond,TUK00,EE3600109443,9345236,451.44
05.01.2024,Tuleva Maailma Võlakirjade Pensionifond,TUK00,EE3600109443,9299748,448.76
08.01.2024,Tuleva Maailma Võlakirjade Pensionifond,TUK00,EE3600109443,9294428,448.44
09.01.2024,Tuleva Maailma Võlakirjade Pensionifond,TUK00,EE3600109443,9307418,449.21
10.01.2024,Tuleva Maailma Võlakirjade Pensionifond,TUK00,EE3600109443,9290388,448.21
11.01.2024,Tuleva Maailma Võlakirjade Pensionifond,TUK00,EE3600109443,9286028,447.95
12.01.2024,Tuleva Maailma Võlakirjade Pensionifond,TUK00,EE3600109443,9314035,449.6
15.01.2024,Tuleva Maailma Võlakirjade Pensionifond,TUK00,EE3600109443,9365669,452.65
16.01.2024,Tuleva Maailma Võlakirjade Pensionifond,TUK00,EE3600109443,9395979,454.44
17.01.2024,Tuleva Maailma Võlakirjade Pensionifond,TUK00,EE3600109443,9359953,452.31
18.01.2024,Tuleva Maailma Võlakirjade Pensionifond,TUK00,EE3600109443,9343051,451.31
19.01.2024,Tuleva Maailma Võlakirjade Pensionifond,TUK00,EE3600109443,9333396,450.74
22.01.2024,Tuleva Maailma Võlakirjade Pensionifond,TUK00,EE3600109443,9353859,451.95
23.01.2024,Tuleva Maailma Võlakirjade Pensionifond,TUK00,EE3600109443,9357067,452.14
24.01.2024,Tuleva Maailma Võlakirjade Pensionifond,TUK00,EE3600109443,9342316,451.27
25.01.2024,Tuleva Maailma Võlakirjade Pensionifond,TUK00,EE3600109443,9351319,451.8
26.01.2024,Tuleva Maailma Võlakirjade Pensionifond,TUK00,EE3600109443,9369508,452.87
29.01.2024,Tuleva Maailma Võlakirjade Pensionifond,TUK00,EE3600109443,9391015,454.14
30.01.2024,Tuleva Maailma Võlakirjade Pensionifond,TUK00,EE3600109443,9409653,455.24
31.01.2024,Tuleva Maailma Võlakirjade Pensionifond,TUK00,EE3600109443,9415385,455.58
01.02.2024,Tuleva Maailma Võlakirjade Pensionifond,TUK00,EE3600109443,9449394,457.59
02.02.2024,Tuleva Maailma Võlakirjade Pensionifond,TUK00,EE3600109443,9436520,456.83
05.02.2024,Tuleva Maailma Võlakirjade Pensionifond,TUK00,EE3600109443,9399609,454.65
06.02.2024,Tuleva Maailma Võlakirjade Pensionifond,TUK00,EE3600109443,9376573,453.29
07.02.2024,Tuleva Maailma Võlakirjade Pensionifond,TUK00,EE3600109443,9389106,454.03
08.02.2024,Tuleva Maailma Võlakirjade Pensionifond,TUK00,EE3600109443,9360062,452.32
09.02.2024,Tuleva Maailma Võlakirjade Pensionifond,TUK00,EE3600109443,9339073,451.08
12.02.2024,Tuleva Maailma Võlakirjade Pensionifond,TUK00,EE3600109443,9343506,451.34
13.02.2024,Tuleva Maailma Võlakirjade Pensionifond,TUK00,EE3600109443,9347395,451.57
14.02.2024,Tuleva Maailma Võlakirjade Pensionifond,TUK00,EE3600109443,9336360,450.92
15.02.2024,Tuleva Maailma Võlakirjade Pensionifond,TUK00,EE3600109443,9414002,455.5
16.02.2024,Tuleva Maailma Võlakirjade Pensionifond,TUK00,EE3600109443,9400775,454.72
19.02.2024,Tuleva Maailma Võlakirjade Pensionifond,TUK00,EE3600109443,9392527,454.23
20.02.2024,Tuleva Maailma Võlakirjade Pensionifond,TUK00,EE3600109443,9389891,454.08
21.02.2024,Tuleva Maailma Võlakirjade Pensionifond,TUK00,EE3600109443,9396000,454.44
22.02.2024,Tuleva Maailma Võlakirjade Pensionifond,TUK00,EE3600109443,9374877,453.19
23.02.2024,Tuleva Maailma Võlakirjade Pensionifond,TUK00,EE3600109443,9389966,454.08
26.02.2024,Tuleva Maailma Võlakirjade Pensionifond,TUK00,EE3600109443,9403666,454.89
27.02.2024,Tuleva Maailma Võlakirjade Pensionifond,TUK00,EE3600109443,9379347,453.45
28.02.2024,Tuleva Maailma Võlakirjade Pensionifond,TUK00,EE3600109443,9366409,452.69
29.02.2024,Tuleva Maailma Võlakirjade Pensionifond,TUK00,EE3600109443,9384713,453.77
01.03.2024,Tuleva Maailma Võlakirjade Pensionifond,TUK00,EE3600109443,9387369,453.93
04.03.2024,Tuleva Maailma Võlakirjade Pensionifond,TUK00,EE3600109443,9403143,454.86
05.03.2024,Tuleva Maailma Võlakirjade Pensionifond,TUK00,EE3600109443,9427278,456.28
06.03.2024,Tuleva Maailma Võlakirjade Pensionifond,TUK00,EE3600109443,9454037,457.86
07.03.2024,Tuleva Maailma Võlakirjade Pensionifond,TUK00,EE3600109443,9459279,458.17
08.03.2024,Tuleva Maailma Võlakirjade Pensionifond,TUK00,EE3600109443,9479293,459.35
11.03.2024,Tuleva Maailma Võlakirjade Pensionifond,TUK00,EE3600109443,9482092,459.52
12.03.2024,Tuleva Maailma Võlakirjade Pensionifond,TUK00,EE3600109443,9467007,458.63
13.03.2024,Tuleva Maailma Võlakirjade Pensionifond,TUK00,EE3600109443,9460855,458.26
14.03.2024,Tuleva Maailma Võlakirjade Pensionifond,TUK00,EE3600109443,9488686,459.91
15.03.2024,Tuleva Maailma Võlakirjade Pensionifond,TUK00,EE3600109443,9464506,458.48
18.03.2024,Tuleva Maailma Võlakirjade Pensionifond,TUK00,EE3600109443,9468100,458.69
19.03.2024,Tuleva Maailma Võlakirjade Pensionifond,TUK00,EE3600109443,9478796,459.32
20.03.2024,Tuleva Maailma Võlakirjade Pensionifond,TUK00,EE3600109443,9481793,459.5
21.03.2024,Tuleva Maailma Võlakirjade Pensionifond,TUK00,EE3600109443,9482752,459.56
22.03.2024,Tuleva Maailma Võlakirjade Pensionifond,TUK00,EE3600109443,9515437,461.48
25.03.2024,Tuleva Maailma Võlakirjade Pensionifond,TUK00,EE3600109443,9520267,461.77
26.03.2024,Tuleva Maailma Võlakirjade Pensionifond,TUK00,EE3600109443,9510840,461.21
27.03.2024,Tuleva Maailma Võlakirjade Pensionifond,TUK00,EE3600109443,9535939,462.69
28.03.2024,Tuleva Maailma Võlakirjade Pensionifond,TUK00,EE3600109443,9551125,463.59
01.04.2024,Tuleva Maailma Võlakirjade Pensionifond,TUK00,EE3600109443,9550930,463.58
02.04.2024,Tuleva Maailma Võlakirjade Pensionifond,TUK00,EE3600109443,9515120,461.47
03.04.2024,Tuleva Maailma Võlakirjade Pensionifond,TUK00,EE3600109443,9484492,459.66
04.04.2024,Tuleva Maailma Võlakirjade Pensionifond,TUK00,EE3600109443,9505633,460.91
05.04.2024,Tuleva Maailma Võlakirjade Pensionifond,TUK00,EE3600109443,9518262,461.65
08.04.2024,Tuleva Maailma Võlakirjade Pensionifond,TUK00,EE3600109443,9488097,459.87
09.04.2024,Tuleva Maailma Võlakirjade Pensionifond,TUK00,EE3600109443,9492928,460.16
10.04.2024,Tuleva Maailma Võlakirjade Pensionifond,TUK00,EE3600109443,9508756,461.09
11.04.2024,Tuleva Maailma Võlakirjade Pensionifond,TUK00,EE3600109443,9478283,459.29
12.04.2024,Tuleva Maailma Võlakirjade Pensionifond,TUK00,EE3600109443,9511478,461.25
15.04.2024,Tuleva Maailma Võlakirjade Pensionifond,TUK00,EE3600109443,9549327,463.48
16.04.2024,Tuleva Maailma Võlakirjade Pensionifond,TUK00,EE3600109443,9538560,462.85
17.04.2024,Tuleva Maailma Võlakirjade Pensionifond,TUK00,EE3600109443,9529123,462.29
18.04.2024,Tuleva Maailma Võlakirjade Pensionifond,TUK00,EE3600109443,9535521,462.67
19.04.2024,Tuleva Maailma Võlakirjade Pensionifond,TUK00,EE3600109443,9522633,461.91
22.04.2024,Tuleva Maailma Võlakirjade Pensionifond,TUK00,EE3600109443,9529567,462.32
23.04.2024,Tuleva Maailma Võlakirjade Pensionifond,TUK00,EE3600109443,9537353,462.78
24.04.2024,Tuleva Maailma Võlakirjade Pensionifond,TUK00,EE3600109443,9510262,461.18
25.04.2024,Tuleva Maailma Võlakirjade Pensionifond,TUK00,EE3600109443,9469349,458.77
26.04.2024,Tuleva Maailma Võlakirjade Pensionifond,TUK00,EE3600109443,9479245,459.35
29.04.2024,Tuleva Maailma Võlakirjade Pensionifond,TUK00,EE3600109443,9504212,460.82
30.04.2024,Tuleva Maailma Võlakirjade Pensionifond,TUK00,EE3600109443,9511501,461.25
02.05.2024,Tuleva Maailma Võlakirjade Pensionifond,TUK00,EE3600109443,10118487,497.07
03.05.2024,Tuleva Maailma Võlakirjade Pensionifond,TUK00,EE3600109443,10152833,499.1
06.05.2024,Tuleva Maailma Võlakirjade Pensionifond,TUK00,EE3600109443,10149918,498.92
07.05.2024,Tuleva Maailma Võlakirjade Pensionifond,TUK00,EE3600109443,10176958,500.52
08.05.2024,Tuleva Maailma Võlakirjade Pensionifond,TUK00,EE3600109443,10184673,500.98
09.05.2024,Tuleva Maailma Võlakirjade Pensionifond,TUK00,EE3600109443,10175180,500.41
10.05.2024,Tuleva Maailma Võlakirjade Pensionifond,TUK00,EE3600109443,10157762,499.39
13.05.2024,Tuleva Maailma Võlakirjade Pensionifond,TUK00,EE3600109443,10146496,498.72
14.05.2024,Tuleva Maailma Võlakirjade Pensionifond,TUK00,EE3600109443,10170779,500.16
15.05.2024,Tuleva Maailma Võlakirjade Pensionifond,TUK00,EE3600109443,10194060,501.53
16.05.2024,Tuleva Maailma Võlakirjade Pensionifond,TUK00,EE3600109443,10229963,503.65
17.05.2024,Tuleva Maailma Võlakirjade Pensionifond,TUK00,EE3600109443,10210220,502.48
20.05.2024,Tuleva Maailma Võlakirjade Pensionifond,TUK00,EE3600109443,10225208,503.37
21.05.2024,Tuleva Maailma Võlakirjade Pensionifond,TUK00,EE3600109443,10227727,503.52
22.05.2024,Tuleva Maailma Võlakirjade Pensionifond,TUK00,EE3600109443,10227894,503.53
23.05.2024,Tuleva Maailma Võlakirjade Pensionifond,TUK00,EE3600109443,10201776,501.98
24.05.2024,Tuleva Maailma Võlakirjade Pensionifond,TUK00,EE3600109443,10186457,501.08
27.05.2024,Tuleva Maailma Võlakirjade Pensionifond,TUK00,EE3600109443,10196208,501.66
28.05.2024,Tuleva Maailma Võlakirjade Pensionifond,TUK00,EE3600109443,10194308,501.54
29.05.2024,Tuleva Maailma Võlakirjade Pensionifond,TUK00,EE3600109443,10164374,499.78
30.05.2024,Tuleva Maailma Võlakirjade Pensionifond,TUK00,EE3600109443,10145718,498.68
31.05.2024,Tuleva Maailma Võlakirjade Pensionifond,TUK00,EE3600109443,10164201,499.77
03.06.2024,Tuleva Maailma Võlakirjade Pensionifond,TUK00,EE3600109443,10175429,500.43
04.06.2024,Tuleva Maailma Võlakirjade Pensionifond,TUK00,EE3600109443,10223342,503.26
05.06.2024,Tuleva Maailma Võlakirjade Pensionifond,TUK00,EE3600109443,10238716,504.16
06.06.2024,Tuleva Maailma Võlakirjade Pensionifond,TUK00,EE3600109443,10237334,504.08
07.06.2024,Tuleva Maailma Võlakirjade Pensionifond,TUK00,EE3600109443,10216436,502.85
10.06.2024,Tuleva Maailma Võlakirjade Pensionifond,TUK00,EE3600109443,10187934,501.17
11.06.2024,Tuleva Maailma Võlakirjade Pensionifond,TUK00,EE3600109443,10170765,500.15
12.06.2024,Tuleva Maailma Võlakirjade Pensionifond,TUK00,EE3600109443,10199267,501.84
13.06.2024,Tuleva Maailma Võlakirjade Pensionifond,TUK00,EE3600109443,10271324,506.09
14.06.2024,Tuleva Maailma Võlakirjade Pensionifond,TUK00,EE3600109443,10353682,510.95
17.06.2024,Tuleva Maailma Võlakirjade Pensionifond,TUK00,EE3600109443,10296445,507.57
18.06.2024,Tuleva Maailma Võlakirjade Pensionifond,TUK00,EE3600109443,10294721,507.47
19.06.2024,Tuleva Maailma Võlakirjade Pensionifond,TUK00,EE3600109443,10298984,507.72
20.06.2024,Tuleva Maailma Võlakirjade Pensionifond,TUK00,EE3600109443,10289892,507.18
21.06.2024,Tuleva Maailma Võlakirjade Pensionifond,TUK00,EE3600109443,10302766,507.94
25.06.2024,Tuleva Maailma Võlakirjade Pensionifond,TUK00,EE3600109443,10304499,508.05
26.06.2024,Tuleva Maailma Võlakirjade Pensionifond,TUK00,EE3600109443,10295201,507.5
27.06.2024,Tuleva Maailma Võlakirjade Pensionifond,TUK00,EE3600109443,10271996,506.13
28.06.2024,Tuleva Maailma Võlakirjade Pensionifond,TUK00,EE3600109443,10273555,506.22
01.07.2024,Tuleva Maailma Võlakirjade Pensionifond,TUK00,EE3600109443,10232924,503.82
02.07.2024,Tuleva Maailma Võlakirjade Pensionifond,TUK00,EE3600109443,10220371,503.08
03.07.2024,Tuleva Maailma Võlakirjade Pensionifond,TUK00,EE3600109443,10221301,503.14
04.07.2024,Tuleva Maailma Võlakirjade Pensionifond,TUK00,EE3600109443,10241236,504.31
05.07.2024,Tuleva Maailma Võlakirjade Pensionifond,TUK00,EE3600109443,10245921,504.59
08.07.2024,Tuleva Maailma Võlakirjade Pensionifond,TUK00,EE3600109443,10274678,506.29
09.07.2024,Tuleva Maailma Võlakirjade Pensionifond,TUK00,EE3600109443,10281329,506.68
10.07.2024,Tuleva Maailma Võlakirjade Pensionifond,TUK00,EE3600109443,10276131,506.37
11.07.2024,Tuleva Maailma Võlakirjade Pensionifond,TUK00,EE3600109443,10304542,508.05
12.07.2024,Tuleva Maailma Võlakirjade Pensionifond,TUK00,EE3600109443,10317375,508.81
15.07.2024,Tuleva Maailma Võlakirjade Pensionifond,TUK00,EE3600109443,10349852,510.72
16.07.2024,Tuleva Maailma Võlakirjade Pensionifond,TUK00,EE3600109443,10406215,514.05
17.07.2024,Tuleva Maailma Võlakirjade Pensionifond,TUK00,EE3600109443,10420857,514.91
18.07.2024,Tuleva Maailma Võlakirjade Pensionifond,TUK00,EE3600109443,10431897,515.56
19.07.2024,Tuleva Maailma Võlakirjade Pensionifond,TUK00,EE3600109443,10409801,514.26
22.07.2024,Tuleva Maailma Võlakirjade Pensionifond,TUK00,EE3600109443,10402051,513.8
23.07.2024,Tuleva Maailma Võlakirjade Pensionifond,TUK00,EE3600109443,10406631,514.07
24.07.2024,Tuleva Maailma Võlakirjade Pensionifond,TUK00,EE3600109443,10418146,514.75
25.07.2024,Tuleva Maailma Võlakirjade Pensionifond,TUK00,EE3600109443,10422334,515
26.07.2024,Tuleva Maailma Võlakirjade Pensionifond,TUK00,EE3600109443,10431821,515.56
29.07.2024,Tuleva Maailma Võlakirjade Pensionifond,TUK00,EE3600109443,10460260,517.24
30.07.2024,Tuleva Maailma Võlakirjade Pensionifond,TUK00,EE3600109443,10481941,518.52
31.07.2024,Tuleva Maailma Võlakirjade Pensionifond,TUK00,EE3600109443,10505146,519.89
01.08.2024,Tuleva Maailma Võlakirjade Pensionifond,TUK00,EE3600109443,10534283,521.6
02.08.2024,Tuleva Maailma Võlakirjade Pensionifond,TUK00,EE3600109443,10567531,523.57
05.08.2024,Tuleva Maailma Võlakirjade Pensionifond,TUK00,EE3600109443,10593685,525.11
06.08.2024,Tuleva Maailma Võlakirjade Pensionifond,TUK00,EE3600109443,10571876,523.82
07.08.2024,Tuleva Maailma Võlakirjade Pensionifond,TUK00,EE3600109443,10541865,522.05
08.08.2024,Tuleva Maailma Võlakirjade Pensionifond,TUK00,EE3600109443,10535758,521.69
09.08.2024,Tuleva Maailma Võlakirjade Pensionifond,TUK00,EE3600109443,10547341,522.38
12.08.2024,Tuleva Maailma Võlakirjade Pensionifond,TUK00,EE3600109443,10554851,522.82
13.08.2024,Tuleva Maailma Võlakirjade Pensionifond,TUK00,EE3600109443,10569910,523.71
14.08.2024,Tuleva Maailma Võlakirjade Pensionifond,TUK00,EE3600109443,10578228,524.2
15.08.2024,Tuleva Maailma Võlakirjade Pensionifond,TUK00,EE3600109443,10616358,526.45
16.08.2024,Tuleva Maailma Võlakirjade Pensionifond,TUK00,EE3600109443,10608158,525.96
19.08.2024,Tuleva Maailma Võlakirjade Pensionifond,TUK00,EE3600109443,10609408,526.04
21.08.2024,Tuleva Maailma Võlakirjade Pensionifond,TUK00,EE3600109443,10629109,527.2
22.08.2024,Tuleva Maailma Võlakirjade Pensionifond,TUK00,EE3600109443,10635830,527.6
23.08.2024,Tuleva Maailma Võlakirjade Pensionifond,TUK00,EE3600109443,10610608,526.11
26.08.2024,Tuleva Maailma Võlakirjade Pensionifond,TUK00,EE3600109443,10622264,526.8
27.08.2024,Tuleva Maailma Võlakirjade Pensionifond,TUK00,EE3600109443,10607007,525.9
28.08.2024,Tuleva Maailma Võlakirjade Pensionifond,TUK00,EE3600109443,10610741,526.12
29.08.2024,Tuleva Maailma Võlakirjade Pensionifond,TUK00,EE3600109443,10615831,526.42
30.08.2024,Tuleva Maailma Võlakirjade Pensionifond,TUK00,EE3600109443,10615254,526.38
02.09.2024,Tuleva Maailma Võlakirjade Pensionifond,TUK00,EE3600109443,11233156,562.84
03.09.2024,Tuleva Maailma Võlakirjade Pensionifond,TUK00,EE3600109443,11162212,558.66
04.09.2024,Tuleva Maailma Võlakirjade Pensionifond,TUK00,EE3600109443,11190098,560.3
05.09.2024,Tuleva Maailma Võlakirjade Pensionifond,TUK00,EE3600109443,11223582,562.28
06.09.2024,Tuleva Maailma Võlakirjade Pensionifond,TUK00,EE3600109443,11229445,562.62
09.09.2024,Tuleva Maailma Võlakirjade Pensionifond,TUK00,EE3600109443,11243695,563.47
10.09.2024,Tuleva Maailma Võlakirjade Pensionifond,TUK00,EE3600109443,11261425,564.51
11.09.2024,Tuleva Maailma Võlakirjade Pensionifond,TUK00,EE3600109443,11296514,566.58
12.09.2024,Tuleva Maailma Võlakirjade Pensionifond,TUK00,EE3600109443,11291712,566.3
13.09.2024,Tuleva Maailma Võlakirjade Pensionifond,TUK00,EE3600109443,11321272,568.04
16.09.2024,Tuleva Maailma Võlakirjade Pensionifond,TUK00,EE3600109443,11311246,567.45
17.09.2024,Tuleva Maailma Võlakirjade Pensionifond,TUK00,EE3600109443,11344523,569.42
18.09.2024,Tuleva Maailma Võlakirjade Pensionifond,TUK00,EE3600109443,11319913,567.96
19.09.2024,Tuleva Maailma Võlakirjade Pensionifond,TUK00,EE3600109443,11299543,566.76
20.09.2024,Tuleva Maailma Võlakirjade Pensionifond,TUK00,EE3600109443,11287710,566.06
23.09.2024,Tuleva Maailma Võlakirjade Pensionifond,TUK00,EE3600109443,11297064,566.61
24.09.2024,Tuleva Maailma Võlakirjade Pensionifond,TUK00,EE3600109443,11316704,567.77
25.09.2024,Tuleva Maailma Võlakirjade Pensionifond,TUK00,EE3600109443,11315707,567.71
26.09.2024,Tuleva Maailma Võlakirjade Pensionifond,TUK00,EE3600109443,11318382,567.87
27.09.2024,Tuleva Maailma Võlakirjade Pensionifond,TUK00,EE3600109443,11323806,568.19
